2024-10-20 15:34:10;15377;Sir Bloody Darryl Royale | The Professionals;65.9;88.52;https://buff.market/market/goods/15377;https://steamcommunity.com/market/listings/730/Sir%20Bloody%20Darryl%20Royale%20%7C%20The%20Professionals;Agent
2024-10-20 15:34:10;19727;D Squadron Officer | NZSAS;48.0;63.67;https://buff.market/market/goods/19727;https://steamcommunity.com/market/listings/730/D%20Squadron%20Officer%20%7C%20NZSAS;Agent
2024-10-20 15:34:10;15296;John 'Van Healen' Kask | SWAT;6.24;8.69;https://buff.market/market/goods/15296;https://steamcommunity.com/market/listings/730/John%20%27Van%20Healen%27%20Kask%20%7C%20SWAT;Agent
2024-10-20 15:34:10;20048;Primeiro Tenente | Brazilian 1st Battalion;25.49;35.8;https://buff.market/market/goods/20048;https://steamcommunity.com/market/listings/730/Primeiro%20Tenente%20%7C%20Brazilian%201st%20Battalion;Agent
2024-10-20 15:34:10;19976;Cmdr. Frank 'Wet Sox' Baroud | SEAL Frogman;49.5;68.5;https://buff.market/market/goods/19976;https://steamcommunity.com/market/listings/730/Cmdr.%20Frank%20%27Wet%20Sox%27%20Baroud%20%7C%20SEAL%20Frogman;Agent
2024-10-20 15:34:10;15323;Rezan The Ready | Sabre;7.82;9.75;https://buff.market/market/goods/15323;https://steamcommunity.com/market/listings/730/Rezan%20The%20Ready%20%7C%20Sabre;Agent
2024-10-20 15:34:10;74;Safecracker Voltzmann | The Professionals;19.33;25.9;https://buff.market/market/goods/74;https://steamcommunity.com/market/listings/730/Safecracker%20Voltzmann%20%7C%20The%20Professionals;Agent
2024-10-20 15:34:10;78;Sir Bloody Miami Darryl | The Professionals;119.0;170.0;https://buff.market/market/goods/78;https://steamcommunity.com/market/listings/730/Sir%20Bloody%20Miami%20Darryl%20%7C%20The%20Professionals;Agent
2024-10-20 15:34:10;15310;Getaway Sally | The Professionals;79.0;108.3;https://buff.market/market/goods/15310;https://steamcommunity.com/market/listings/730/Getaway%20Sally%20%7C%20The%20Professionals;Agent
2024-10-20 15:34:10;88;Buckshot | NSWC SEAL;4.92;7.05;https://buff.market/market/goods/88;https://steamcommunity.com/market/listings/730/Buckshot%20%7C%20NSWC%20SEAL;Agent
2024-10-20 15:34:10;53;The Elite Mr. Muhlik | Elite Crew;9.61;13.06;https://buff.market/market/goods/53;https://steamcommunity.com/market/listings/730/The%20Elite%20Mr.%20Muhlik%20%7C%20Elite%20Crew;Agent
2024-10-20 15:34:10;68;Lt. Commander Ricksaw | NSWC SEAL;18.86;24.72;https://buff.market/market/goods/68;https://steamcommunity.com/market/listings/730/Lt.%20Commander%20Ricksaw%20%7C%20NSWC%20SEAL;Agent
2024-10-20 15:34:10;16;'The Doctor' Romanov | Sabre;11.78;15.43;https://buff.market/market/goods/16;https://steamcommunity.com/market/listings/730/%27The%20Doctor%27%20Romanov%20%7C%20Sabre;Agent
2024-10-20 15:34:10;19982;Lieutenant Rex Krikey | SEAL Frogman;14.97;19.55;https://buff.market/market/goods/19982;https://steamcommunity.com/market/listings/730/Lieutenant%20Rex%20Krikey%20%7C%20SEAL%20Frogman;Agent
2024-10-20 15:34:10;15103;Osiris | Elite Crew;6.2;9.56;https://buff.market/market/goods/15103;https://steamcommunity.com/market/listings/730/Osiris%20%7C%20Elite%20Crew;Agent
2024-10-20 15:34:10;19896;Cmdr. Davida 'Goggles' Fernandez | SEAL Frogman;57.0;78.77;https://buff.market/market/goods/19896;https://steamcommunity.com/market/listings/730/Cmdr.%20Davida%20%27Goggles%27%20Fernandez%20%7C%20SEAL%20Frogman;Agent
2024-10-20 15:34:10;15178;Dragomir | Sabre;4.5;6.96;https://buff.market/market/goods/15178;https://steamcommunity.com/market/listings/730/Dragomir%20%7C%20Sabre;Agent
2024-10-20 15:34:10;15344;Sir Bloody Skullhead Darryl | The Professionals;52.98;70.99;https://buff.market/market/goods/15344;https://steamcommunity.com/market/listings/730/Sir%20Bloody%20Skullhead%20Darryl%20%7C%20The%20Professionals;Agent
